rank	path	bestseller	price	liked_count	published_at	suspending
3104	mossan_hoshi/a472c481b1723c	False	0	12	2023-04-11T00:42:34.053+09:00	False
3105	1amageek/a7cc9a8c87bc84	False	900	7	2023-04-10T17:45:23.520+09:00	False
3106	kagan/easy-japanese-wcag	False	0	85	2023-04-10T00:36:39.534+09:00	False
3107	yuta_enginner/355917a52e0365	False	500	0	2023-04-09T10:38:15.311+09:00	False
3108	pcs_engineer/re-laravel-3	False	0	7	2023-04-06T15:03:18.869+09:00	False
3109	to3izo/587c2ba995b17a	False	0	30	2023-04-06T13:57:03.466+09:00	False
3110	shuichi/aws-first-steps	False	0	0	2023-04-06T13:53:34.714+09:00	False
3111	arafipro/jpstock-trade-api	False	0	37	2023-04-06T00:50:00.230+09:00	False
3112	joo_hashi/77e56dda35c5f2	False	0	20	2023-04-03T19:36:50.111+09:00	False
3113	sql_geinin/9e9fb9492c54f6	False	0	33	2023-04-03T18:34:52.038+09:00	False
3114	heyhey1028/flutter-firebase-handson	True	1000	128	2023-04-02T12:15:47.478+09:00	False
3115	tokku5552/sample-line-delivery	False	0	21	2023-03-31T22:42:17.383+09:00	False
3116	hathle/next-supabase-embedding-book	False	900	17	2023-03-31T17:24:45.721+09:00	False
3117	joo_hashi/28066bd3e6af23	False	0	5	2023-03-31T16:39:59.285+09:00	False
3118	farstep/0c259fb41de93a	True	1200	201	2023-03-31T12:00:05.707+09:00	False
3119	gratch_scaling/e51c8ca3fe386b	False	0	6	2023-03-30T20:20:59.587+09:00	False
3120	mossan_hoshi/84487f17784b44	False	0	226	2023-03-29T11:54:59.708+09:00	False
3121	knaka0209/f886658b606a4c	False	0	11	2023-03-28T21:29:23.145+09:00	False
3122	msksgm/implementing-server-side-kotlin-development	False	0	354	2023-03-28T08:00:58.489+09:00	False
3123	4geru/line-2023-03-microcms-handson	False	0	68	2023-03-28T06:54:32.264+09:00	False
3124	joo_hashi/fa5c73ffcbf71a	False	0	10	2023-03-27T00:58:51.439+09:00	False
3125	tkzwhr/go-game-service	False	0	22	2023-03-26T22:45:35.307+09:00	False
3126	pcs_engineer/re-laravel-2	False	0	2	2023-03-26T18:45:48.456+09:00	False
3127	sho7650/29ee8ff5c2d432	False	200	1	2023-03-26T17:48:14.448+09:00	False
3128	allforbigfire/9d4021bca0c96d	False	0	2	2023-03-26T09:46:35.131+09:00	False
3129	hyodoblog/2ef059130bcfbc	False	0	2	2023-03-26T04:19:36.077+09:00	False
3130	joo_hashi/ddceed5b07c26a	False	0	39	2023-03-24T00:16:45.580+09:00	False
3131	mossan_hoshi/989aa282a55469	False	0	3	2023-03-21T22:38:35.130+09:00	False
3132	hideoamezawa/study_owasp_zap	False	0	22	2023-03-21T20:55:52.869+09:00	False
3133	tbpgr/07517cad8c76b5	False	0	10	2023-03-21T20:39:30.929+09:00	False
3134	sakura_kira/c8c1348b6f560e	False	0	88	2023-03-21T16:03:25.337+09:00	False
3135	pcs_engineer/re-laravel-1	False	0	8	2023-03-20T22:12:16.482+09:00	False
3136	twugo/21cb3a6515e7b8	False	0	167	2023-03-20T21:15:08.043+09:00	False
3137	alchemystdudent/32e926c6e2aa9d	False	0	1	2023-03-20T16:24:09.337+09:00	False
3138	wok/0004_vc-client-v_1_5_1_x	False	0	34	2023-03-20T08:42:06.150+09:00	False
3139	inotch/c4b98a1f6270cb	False	0	11	2023-03-18T21:09:49.038+09:00	False
3140	alchemystdudent/b196e104972b17	False	0	0	2023-03-17T22:32:32.842+09:00	False
3141	alchemystdudent/44a7ae3ba2906d	False	0	0	2023-03-17T15:27:30.499+09:00	False
3142	tseigo/learning-database02	False	0	8	2023-03-16T11:36:05.526+09:00	False
3143	tseigo/get-started-single-board	False	0	0	2023-03-16T11:36:03.564+09:00	False
3144	issei_manabi/934b7475f2d624	False	0	4	2023-03-15T22:19:48.958+09:00	False
3145	fikastudio/f0db296c2d0cb4	False	1000	1	2023-03-15T02:28:02.691+09:00	False
3146	inotch/99875fe9d933b1	False	0	11	2023-03-15T00:05:42.704+09:00	False
3147	thirosue/6fa991650c5767	False	0	165	2023-03-13T11:06:17.287+09:00	False
3148	jy8752/9d4fd6fb489022	False	0	5	2023-03-13T00:05:00.879+09:00	False
3149	yukibobier/066f07c8a59fa0	False	0	15	2023-03-12T23:34:29.204+09:00	False
3150	niwatoro/254abf0b3f7031	False	0	104	2023-03-11T16:01:38.460+09:00	False
3151	yosse95ai/6fea5a9a44dfaf	False	0	9	2023-03-11T15:52:11.639+09:00	False
3152	sindicum/how-to-use-gee	False	0	30	2023-03-11T10:53:14.984+09:00	False
3153	hsaki/golang-graphql	False	0	816	2023-03-10T20:59:27.606+09:00	False
3154	alchemystdudent/77982f7c3547d4	False	0	0	2023-03-10T19:05:57.854+09:00	False
